Año de siembra,Altitud (msnm),Superficie (m2),Distancia entre filas (cm),Fecha de siembra,Distancia en la fila (cm),Fertilizaci�n,Riego,Clima,Costo de producción (USD),Otros costos (USD),Producci�n (kg)
2020,54.91390332,2641.476954,80,12/06/2020,20,15,2,tropical,235.6550345,166.0094455,1705.173929
2020,18.83295592,2709.217509,70,04/09/2020,20,30,3,seco,148.1791641,285.960704,1977.068942
2020,233.1553259,1017.967691,70,07/08/2020,20,20,3,húmedo,275.184861,243.3394308,1610.619089
2020,162.8800409,3978.844911,70,05/07/2020,40,30,2,húmedo,230.3714825,124.6027404,1605.854617
2020,1.944025917,739.9509019,100,18/06/2020,50,15,3,húmedo,158.0500194,254.6879734,1680.57307
2020,153.3388576,4214.753771,90,07/08/2020,40,20,2,seco,175.4928032,234.2466575,1909.151192
2020,184.4624973,1418.062188,100,02/09/2020,30,20,3,húmedo,173.4889144,55.03047779,2092.688094
2020,53.46707002,805.0353681,100,13/06/2020,50,15,2,seco,183.0987372,268.362,1984.033895
2020,60.01971404,2653.686293,80,19/07/2020,30,15,1,seco,191.3398961,88.14776383,1650.867453
2020,246.8762771,,90,03/07/2020,20,15,3,seco,141.5676783,240.6996717,1551.581316
2020,14.14689935,2972.596699,70,13/09/2020,20,20,2,seco,235.4154725,219.8236295,2060.792337
2020,16.34494251,,100,16/08/2020,50,15,3,tropical,152.5237434,199.1762576,1604.971971
2020,135.9508095,3413.653882,100,18/06/2020,,30,3,tropical,265.638351,296.5358931,1554.69681
2020,189.1519205,1093.403158,70,14/09/2020,50,20,3,,281.4962758,123.3905339,1955.6563
2020,60.74972077,2445.298744,90,24/06/2020,40,20,2,seco,268.6279347,258.7183503,1802.782357
2020,297.1309286,2009.763186,80,09/09/2020,20,30,3,templado,167.1613848,124.6973358,1604.35815
2020,61.1548765,4308.339547,100,07/09/2020,40,30,3,tropical,115.2166322,193.4680673,1503.469662
2020,198.5160107,1870.18246,70,18/06/2020,40,15,1,tropical,186.5183211,134.3759479,2068.891031
2020,98.90434688,2270.729176,80,27/08/2020,40,15,2,seco,273.8267265,201.6440811,1792.298564
2020,172.4102348,3112.781558,100,27/07/2020,40,20,2,templado,199.7206215,163.2042073,2033.220202
2020,153.1531431,3880.260825,100,04/09/2020,30,15,2,tropical,189.4806891,247.9637899,1738.554793
2020,277.2930908,2923.995498,70,12/06/2020,40,30,2,húmedo,157.5133493,57.81137107,1558.729505
2020,229.0469271,2398.588405,70,14/09/2020,30,20,1,húmedo,279.7245919,142.0241,1965.844901
2020,74.60470116,2896.694972,80,04/08/2020,20,20,2,húmedo,127.0732967,126.216249,1656.449012
2020,87.00873475,3173.286587,100,01/07/2020,40,20,2,tropical,293.1768138,170.3632676,1819.621108
2020,23.88953787,4794.903004,90,19/09/2020,30,30,2,tropical,157.9864865,249.3730721,1715.411936
2020,276.7864431,3474.86248,80,05/08/2020,20,30,2,húmedo,158.1490575,145.7462143,1932.907334
2020,255.3754815,1448.268224,90,28/09/2020,50,15,1,seco,128.3914901,160.616694,1929.028558
2020,7.092751656,3806.74737,90,25/06/2020,,30,3,húmedo,174.0035906,191.8129739,1581.932309
2020,80.48259106,3921.69262,90,28/08/2020,40,20,2,templado,163.7265237,180.6076884,2096.733432
2020,118.7449384,2797.648315,70,05/06/2020,20,30,3,húmedo,199.08282,248.8059108,2024.588352
2020,182.2301392,4490.449723,80,07/06/2020,20,20,2,húmedo,204.0205444,125.9652455,1846.765119
2020,21.56051667,2306.200512,70,31/08/2020,40,15,2,tropical,193.6333476,84.91099194,2011.815724
2020,268.4197778,2447.692801,100,04/09/2020,30,15,3,templado,286.5086238,128.7512246,2024.20231
2020,174.3992524,4706.324691,100,06/07/2020,40,20,1,seco,294.0891019,224.9794711,2002.233078
2020,202.1152024,,90,05/06/2020,40,20,1,templado,256.2711021,135.7363693,1867.040673
2020,229.9792077,767.4517413,70,04/09/2020,20,20,1,tropical,114.9333489,227.8720372,1643.37657
2020,121.5105373,4848.255309,80,09/09/2020,30,30,2,seco,111.6642729,58.4905262,1857.689863
2020,211.2802358,795.1973711,70,03/07/2020,20,15,2,,270.4393326,63.53387878,1910.307351
2020,272.1709691,619.1325996,70,26/08/2020,20,15,2,húmedo,158.7531556,277.6740776,1694.767106
2020,231.4645994,4481.844887,100,28/07/2020,20,20,1,seco,100.413325,201.7813458,1805.475821
2020,144.6387039,4708.459441,90,06/09/2020,40,20,3,húmedo,210.7312772,189.8007668,1788.03846
2020,239.3944442,3406.649246,70,27/08/2020,30,30,3,seco,287.5064273,202.9028747,1601.100441
2020,42.63061487,4219.049853,90,03/09/2020,50,20,3,húmedo,188.1905519,252.990117,1846.182986
2020,219.4654005,4222.679693,70,04/07/2020,20,30,3,tropical,216.96992,182.1944854,1726.676454
2020,227.4798012,869.4081768,70,20/06/2020,30,30,1,húmedo,151.9015228,203.0883743,
2020,209.8758253,3042.543777,70,13/09/2020,30,30,2,,104.321923,222.8242047,2027.917344
2020,34.33575551,,80,31/08/2020,,30,3,tropical,237.9922812,220.7007992,1529.531333
2020,,3046.908777,70,22/07/2020,20,15,1,templado,299.3492362,281.5570336,1843.008098
2020,270.0906868,4043.79652,100,15/08/2020,20,15,2,seco,176.8263377,186.1940667,1530.513912
2020,278.6069394,4871.782025,100,14/08/2020,20,20,2,húmedo,197.651314,104.4937592,1631.619591
2020,117.3366309,1278.219103,70,01/06/2020,20,20,2,tropical,146.2274809,267.5619895,1778.419234
2020,252.0124812,4618.689681,100,19/08/2020,20,15,1,seco,217.9186897,282.309481,1957.628244
2020,,1462.981232,80,14/06/2020,40,20,3,seco,126.1316858,219.3830278,1822.056053
2020,274.2071744,4356.044128,80,10/08/2020,20,20,1,seco,268.783236,187.5103335,1674.897328
2020,124.4662977,2834.069535,80,15/07/2020,30,15,2,húmedo,217.4239443,165.0438087,1825.029029
2020,15.25405391,4852.97146,80,16/06/2020,20,20,2,templado,163.5347463,262.9415595,1509.901317
2020,246.1195686,850.0038819,100,09/07/2020,50,15,3,templado,225.558772,293.9019489,1687.534138
2020,251.9440468,4066.760578,80,22/06/2020,20,30,1,seco,214.3743869,114.6568135,1836.610022
2020,64.86304444,1139.068009,80,26/08/2020,30,15,3,húmedo,237.7919347,197.4281811,1855.92282
2020,138.0755043,2635.38345,90,24/06/2020,20,30,1,húmedo,260.3504935,63.81391986,1860.224591
2020,19.18571468,2828.032146,100,07/08/2020,50,20,2,tropical,258.1277545,242.823322,1910.149678
2020,9.389222527,4725.486614,90,03/06/2020,30,30,1,,181.8602504,62.76336144,1675.101954
2020,218.7252809,794.5186695,100,31/07/2020,40,20,2,tropical,266.3359631,235.2105554,1786.723678
2020,248.5851536,4708.454212,80,05/08/2020,,20,3,tropical,168.8571879,222.6839386,1885.140454
2020,261.2417028,2560.953017,80,11/09/2020,20,30,1,tropical,231.2388887,60.82774217,1840.640679
2020,257.9849145,3921.427484,90,27/07/2020,20,15,2,tropical,185.8751633,296.3812486,1509.255281
2020,105.3730602,2139.646802,90,29/09/2020,50,20,3,tropical,225.3858359,156.6704732,2026.04337
2020,247.4916343,4926.619902,90,21/06/2020,20,20,1,húmedo,264.9384552,76.79174207,1818.817652
2020,233.9776283,,80,30/08/2020,20,20,1,tropical,202.6283217,59.0676092,1798.0329
2020,67.58077528,1464.433434,90,10/06/2020,30,15,3,,155.4995161,51.04246213,1990.537286
2020,200.300444,1959.698773,80,07/07/2020,50,30,3,templado,131.189461,152.9036711,1923.959097
2020,217.3207324,4050.939569,80,22/08/2020,40,20,3,tropical,267.3315169,256.5028825,1509.221843
2020,287.7102608,4544.096811,90,17/09/2020,30,30,1,húmedo,166.1999467,219.171937,2061.941467
2020,127.7904517,1999.588194,70,16/07/2020,30,20,2,húmedo,146.4359823,219.1032024,1729.453819
2020,0.665971906,657.7332293,70,01/07/2020,50,20,3,seco,136.2001685,217.9979195,1582.324522
2020,142.4750278,,90,28/06/2020,30,15,1,húmedo,130.95359,131.135183,1835.825401
2020,225.0199482,1732.995206,70,23/06/2020,30,30,2,húmedo,221.4028801,271.312467,1798.896438
2020,286.2932683,4383.204897,90,21/08/2020,40,20,1,,255.3060792,207.8635368,1870.147604
2020,71.71406023,2471.85539,80,17/07/2020,50,20,2,húmedo,212.4373799,295.4965918,1616.679317
2020,109.3453926,,80,21/08/2020,20,30,3,tropical,115.2588552,72.26170856,1961.736534
2020,,,90,07/06/2020,30,15,3,húmedo,286.6416114,195.531853,1919.437877
2020,80.05655651,2263.39796,100,04/06/2020,30,15,3,seco,151.8034103,56.23880251,2069.680766
2020,97.49126155,4815.987853,70,29/08/2020,50,15,2,seco,256.5142346,203.4100547,1505.648797
2020,243.6148137,727.6107285,70,12/08/2020,30,20,3,seco,173.0700467,266.5365792,1690.115931
2020,203.8355922,4131.810865,80,16/06/2020,40,20,2,tropical,110.0414699,201.6089176,1973.046447
2020,286.7306223,3373.763019,70,22/06/2020,50,30,2,seco,207.314331,90.15358168,1612.723334
2020,102.514348,1586.811809,90,25/09/2020,40,15,1,húmedo,107.3802373,165.7149065,1632.591828
2020,69.62553569,4913.214476,90,16/07/2020,30,20,3,seco,279.0920819,77.98630172,1793.042577
2020,204.8121298,1968.930204,70,04/06/2020,40,20,3,templado,289.5225178,180.271905,2086.74638
2020,56.24164977,4264.969341,100,02/08/2020,,30,1,tropical,209.4505801,223.8203803,1941.67547
2020,53.75101803,1087.180226,90,15/06/2020,20,30,1,húmedo,134.5709474,193.3844435,2068.731167
2020,154.750237,2253.598488,70,29/08/2020,40,30,1,seco,159.540115,239.6612658,1555.802359
2020,62.97295321,3912.060173,100,29/08/2020,20,15,1,seco,161.6635526,184.0863328,2030.690454
2020,256.7321453,3624.75832,80,21/07/2020,50,15,3,tropical,213.5072951,91.17917171,2093.764971
2020,31.63374075,3601.667187,80,16/08/2020,20,30,2,,263.5405474,298.4057002,1840.796369
2020,26.60583293,1468.38438,100,08/08/2020,50,30,3,seco,180.939674,123.5189956,1713.776977
2020,142.3370785,1764.209226,100,25/08/2020,20,20,3,húmedo,124.1424142,57.82952103,1646.437429
2020,172.8786568,1459.206876,80,13/07/2020,40,30,3,húmedo,282.582545,187.0417169,
2020,56.15846454,2894.592547,80,04/08/2020,30,30,1,tropical,206.3192009,218.2672263,2065.138124
2020,59.20848444,4726.644115,100,26/06/2020,40,20,2,seco,211.2492327,146.9163961,1898.077683
2020,26.08925207,3480.121697,100,11/06/2020,20,30,2,tropical,105.8070161,101.6380473,2084.087314
2020,47.76005412,1352.736595,80,26/06/2020,40,15,3,tropical,189.6112383,180.1120938,1983.118638
2020,143.8079281,3558.422004,100,17/09/2020,,15,3,seco,246.5866517,250.9093568,1589.431713
2020,271.7664541,4099.670266,90,03/08/2020,40,20,2,tropical,185.6736218,256.977348,1505.042255
2020,262.0094378,2942.690016,90,16/09/2020,50,20,2,húmedo,214.5193416,115.5884978,1612.361041
2020,6.935235461,,90,11/07/2020,40,30,1,seco,167.2196974,254.775649,1667.810249
2020,256.2008384,3447.97046,100,27/09/2020,30,20,2,tropical,202.7738446,253.7438355,2012.724963
2020,294.8672996,3418.039546,80,29/07/2020,50,15,3,tropical,132.9232481,191.9290173,1615.690162
2020,85.5516314,747.6720918,80,26/06/2020,20,30,1,seco,282.5861012,254.3585493,1956.68068
2020,239.8500712,,90,16/08/2020,50,20,2,templado,162.4499746,270.7363812,2071.963141
2020,189.8842198,1158.967361,100,21/06/2020,30,15,2,seco,114.0731867,248.8982268,1826.152863
2020,133.2118405,2913.058724,90,09/08/2020,50,15,3,templado,107.729343,143.4877912,2088.319407
2020,7.173406728,3203.118213,70,24/07/2020,40,15,1,templado,143.5563825,90.90088874,1621.399937
2020,112.4837229,3995.050788,100,28/08/2020,40,15,3,húmedo,122.1222157,232.6055383,1991.604526
2020,146.0609305,816.0559877,90,22/06/2020,50,20,2,tropical,129.604692,184.319744,1642.312568
2020,15.74914946,4138.331764,80,21/08/2020,30,20,2,húmedo,185.9190353,124.9733649,1590.962297
2020,205.1783867,1944.334021,90,10/06/2020,30,15,1,tropical,254.1267457,236.4359416,2057.890948
2020,41.81263841,4051.766719,70,31/07/2020,30,15,2,húmedo,152.7503854,251.3492411,1937.324705
2020,46.63296583,1261.343187,80,23/08/2020,30,20,2,húmedo,118.8164679,135.0281271,1716.480925
2020,99.5702836,3629.260134,90,21/09/2020,30,30,3,tropical,136.0692953,246.1509044,1964.17187
2020,201.0751361,1330.027879,100,21/08/2020,50,30,3,tropical,195.9015756,273.092924,1604.834178
2020,20.06735041,2943.904657,80,03/07/2020,30,15,2,seco,268.3445875,68.64841712,2078.768623
2020,284.4144769,4172.722154,70,18/06/2020,,30,1,,127.7620084,229.4152805,2090.191925
2020,155.6619223,,80,14/06/2020,40,30,2,templado,161.2723369,208.9136808,1852.529116
2020,7.287182359,4200.392407,90,12/08/2020,30,15,1,tropical,298.5768537,144.5376883,1515.323245
2020,53.71799017,3070.318357,100,27/07/2020,30,20,3,seco,197.9801816,244.4463302,1969.59725
2020,108.0847716,3031.38979,90,07/07/2020,40,15,3,tropical,289.5393384,206.5483815,1911.077375
2020,162.1935897,3644.630135,70,07/07/2020,50,15,3,seco,231.5512754,139.0642811,1683.891278
2020,292.451354,4717.87059,70,11/06/2020,50,15,3,húmedo,299.8885836,75.45003136,1709.33399
2020,137.4072683,3252.240519,70,12/07/2020,50,30,1,tropical,131.1646074,138.3853186,1531.525619
2020,224.5239767,4028.123378,80,28/07/2020,30,30,3,húmedo,123.1152738,115.8039821,1725.259463
2020,157.8902115,4696.055038,90,23/08/2020,20,15,3,húmedo,178.3612807,211.0205731,1730.080493
2020,98.6724258,2288.099156,90,29/06/2020,20,20,2,tropical,226.6398349,232.3808171,1597.776648
2020,55.51924002,,100,09/07/2020,40,20,1,seco,198.1103868,297.870938,1928.169633
2020,192.7217912,575.5179909,100,10/09/2020,40,15,1,tropical,245.0642299,269.6858342,1602.469984
2020,103.6662028,3951.090815,90,26/09/2020,40,15,2,húmedo,156.1846162,255.0075453,1992.760272
2020,96.63332952,3958.772639,80,16/08/2020,30,20,3,seco,274.022077,161.3334776,2087.153704
2020,274.2879882,2731.168685,90,06/09/2020,30,15,3,seco,268.9396612,74.70430313,1723.120129
2020,130.409082,853.4575857,80,07/09/2020,40,30,1,húmedo,156.6235986,168.053501,1964.581095
2020,61.10290816,2002.1959,80,16/09/2020,50,20,2,húmedo,106.879283,191.1114006,2019.718081
2020,185.3982784,1163.733047,90,31/07/2020,30,20,2,húmedo,152.6362068,85.77479017,1862.412402
2020,138.8153833,2008.526531,100,20/08/2020,30,15,1,húmedo,295.4734568,226.029453,2027.80143
2020,114.0511494,548.2087445,100,15/07/2020,,15,2,templado,244.9315788,157.8331902,1901.27661
2020,248.313662,3108.141081,90,06/08/2020,50,20,1,tropical,235.9044993,230.6740149,2095.913771
2020,229.4968183,2964.247487,80,30/06/2020,40,20,1,templado,191.4972019,251.1275431,1855.789026
2020,106.3285454,1185.011816,80,18/09/2020,40,15,3,tropical,251.7813086,283.0857432,2090.255902
2020,224.9119743,671.1511197,100,20/08/2020,20,20,2,húmedo,126.5896129,57.75821669,1921.463967
2020,253.6645611,778.6271885,90,12/06/2020,40,30,1,tropical,133.3224634,106.7717794,2035.415145
2020,206.5843464,3642.996042,70,17/06/2020,40,30,1,tropical,109.994064,219.5894503,1850.615898
2020,,,90,17/07/2020,30,15,3,seco,252.913828,153.3404599,1696.180695
2020,137.2225836,3752.572694,100,03/08/2020,30,20,3,templado,179.1910057,161.3393907,1586.437671
2020,134.0513294,4917.079756,90,17/08/2020,50,15,1,húmedo,285.7785559,50.05981645,1827.943494
2020,297.772575,1418.2116,70,18/06/2020,30,15,1,templado,111.6302052,261.434421,2048.991739
2020,239.3116733,1674.192474,80,05/07/2020,50,15,3,seco,120.3180186,52.10925573,1573.58919
2020,61.41130275,3856.448251,70,01/07/2020,20,30,3,húmedo,283.095943,91.40054635,1749.609052
2020,15.13115926,4034.687858,100,24/06/2020,40,20,1,tropical,205.4400424,114.7752738,2069.018902
2020,295.9723671,3035.876786,90,13/09/2020,30,30,1,templado,260.2779023,258.9375848,2056.484291
2020,32.18158352,3345.917044,70,18/09/2020,40,20,1,tropical,297.384322,167.5165148,1582.57319
2020,298.3514042,1065.566649,100,17/07/2020,50,15,1,húmedo,190.4426196,184.9015903,1658.153028
2020,242.6397516,3022.635167,90,13/06/2020,30,20,2,tropical,175.3470216,67.49229117,1560.160688
2020,159.0949743,3907.183534,70,10/09/2020,20,15,3,seco,182.4971045,89.74511127,1909.32122
2020,138.9254466,3025.309449,100,25/06/2020,,20,1,tropical,141.8485546,218.4788716,1971.502541
2020,134.2542557,2315.672914,70,11/07/2020,30,20,3,seco,174.3203161,207.1692923,1975.626588
2020,229.9624498,2681.319022,90,21/06/2020,30,30,1,seco,151.0148387,190.8438485,1605.598618
2020,156.1842881,2600.090212,90,23/06/2020,30,30,1,tropical,146.3854537,114.7559495,1877.774502
2020,248.8794109,3524.655347,90,17/09/2020,30,15,3,tropical,195.1373884,201.3163733,1860.638887
2020,169.8235168,1669.299511,80,14/06/2020,50,15,1,húmedo,136.4847649,293.7839981,1663.291903
2020,269.6198644,4275.263781,100,18/06/2020,30,20,3,seco,175.0971596,294.6237345,1827.314194
2020,232.2733708,3333.011284,80,07/09/2020,40,30,3,húmedo,167.7695066,101.7816366,2055.747035
2020,239.8325136,,90,17/06/2020,40,15,1,seco,290.8822755,250.724901,1738.345419
2020,68.34259601,1624.50395,100,21/07/2020,30,15,2,húmedo,123.1787549,182.8391076,1571.211552
2020,280.5732212,3390.595747,80,08/07/2020,20,30,2,húmedo,150.2059554,142.8774333,
2020,280.6276737,1623.869219,70,21/08/2020,40,30,2,húmedo,249.0041641,169.9460533,1525.36123
2020,296.9102697,3799.987371,100,02/08/2020,20,15,3,húmedo,232.9109048,168.8586249,1769.428036
2020,276.6047504,,90,19/07/2020,40,20,1,tropical,110.4268109,221.5576801,2037.49193
2020,220.613348,3644.912037,100,04/07/2020,,15,1,tropical,188.6490708,94.26561248,2006.139379
2020,142.8844064,2222.494502,70,23/06/2020,40,15,1,seco,130.1863572,154.6404817,1636.277717
2020,120.527116,4614.181933,100,08/09/2020,,15,2,seco,147.5668331,211.9463912,1613.293302
2020,82.40443596,3485.541289,100,06/09/2020,40,30,1,húmedo,250.9849016,211.1371848,1978.480228
2020,40.76142197,3433.31112,80,04/07/2020,50,15,3,tropical,183.4796418,164.8679759,1713.310869
2020,55.08908285,1644.374845,80,27/09/2020,40,15,2,húmedo,163.6190041,138.6126169,1656.17966
2020,139.3369849,2761.74632,100,05/08/2020,20,20,2,tropical,195.0685987,98.71356231,1907.534834
2020,107.3739601,4984.528118,100,26/08/2020,50,20,3,templado,159.12299,127.7141771,1927.829543
2020,137.0811857,4569.288802,90,15/07/2020,40,30,1,húmedo,226.4307864,168.7888465,1644.886018
2020,223.913267,4126.461668,90,09/08/2020,,20,1,seco,203.1291133,208.9119292,1536.007261
2020,235.8714176,3888.320059,100,20/09/2020,40,30,3,húmedo,288.921374,211.2160581,1812.473089
2020,194.7805302,747.942995,70,25/06/2020,50,30,3,tropical,167.7445837,256.333145,1707.260624
2020,218.6404698,,100,23/07/2020,40,30,3,tropical,189.2889368,285.3890608,2093.328289
2020,24.09315831,1585.512806,100,30/08/2020,50,30,3,seco,215.1154415,197.6038101,1933.362343
2020,3.363344263,2945.007743,80,22/06/2020,20,15,2,húmedo,243.194912,73.24583642,1566.903436
2020,268.0207348,4043.183707,90,12/08/2020,30,30,3,húmedo,110.4471887,142.9976279,1702.472554
2020,177.622076,2582.510216,70,18/06/2020,40,20,1,templado,193.8843791,268.5005159,2006.123298
2020,71.26881344,4366.355309,70,20/09/2020,30,20,3,seco,206.0208153,220.7387721,1702.207632
2020,258.2559696,3892.870909,90,16/09/2020,,30,2,húmedo,216.8101603,261.7788114,1504.118391
2020,123.2254029,3409.746471,100,08/06/2020,20,15,2,tropical,116.1596616,132.9229146,2011.799077
2020,108.7971257,1869.141587,80,19/09/2020,20,30,1,seco,170.9868532,180.3133412,1923.402061
2020,278.6471726,3432.304527,90,07/08/2020,20,30,3,seco,118.8621896,296.0585264,2025.80231
2020,14.81119767,4291.808215,80,21/08/2020,,30,1,tropical,211.3479982,134.7020164,1568.742149
2020,283.7029928,3571.611547,80,10/06/2020,40,15,2,templado,130.675929,176.6748455,1580.510658
2020,281.9931635,588.2333675,100,24/08/2020,50,15,2,,195.3117691,188.9873332,1671.617263
2020,24.64138836,1850.234137,80,17/09/2020,50,30,2,húmedo,298.4697629,244.7460632,1989.456144
2020,237.8707449,2750.874917,80,17/06/2020,20,30,3,húmedo,270.8810147,295.9644766,1876.822481
2020,213.8968287,,70,04/06/2020,40,20,3,húmedo,118.5252735,100.0883636,1914.173369
2020,65.47713325,1890.873819,90,24/07/2020,40,20,2,tropical,247.4035818,165.2605111,1946.276669
2020,192.6226464,1231.938568,90,20/06/2020,50,15,1,tropical,203.184878,101.2127079,1641.960103
2020,263.0848457,3548.966862,90,16/08/2020,20,20,3,seco,126.8151784,214.1952864,2040.615265
2020,103.5315637,4582.281912,70,10/06/2020,40,20,2,seco,202.3813656,236.3516078,1839.299815
2020,203.2988417,3660.942414,90,29/09/2020,20,30,3,tropical,283.3794939,53.64415354,2020.373739
