Año de siembra,Altitud (msnm),Superficie (m2),Distancia entre filas (cm),Fecha de siembra,Distancia en la fila (cm),Fertilizaci�n,Riego,Clima,Costo de producción (USD),Otros costos (USD),Producción (kg)
2023,201.591793,3502.465263,90,13/09/2023,30,30,3,húmedo,107.1866079,254.3263758,1916.636565
2023,52.03019989,1649.932567,80,30/08/2023,20,15,3,tropical,245.6337638,272.8442686,1832.967789
2023,12.57004786,2538.711291,80,17/06/2023,50,20,2,seco,127.1838078,62.09724787,2090.021222
2023,267.1414524,4581.395671,70,03/09/2023,50,30,1,seco,222.2122643,67.00292671,1904.880452
2023,240.1487225,631.13397,70,06/07/2023,20,20,3,húmedo,131.6892736,90.82763723,1927.388003
2023,74.43468348,4028.02132,70,20/06/2023,50,15,3,húmedo,213.7789286,194.8705311,1763.157152
2023,124.2310122,1351.857145,90,18/06/2023,40,20,1,templado,290.5697758,215.7250784,1780.987739
2023,68.42392127,1124.685172,90,10/09/2023,50,30,2,seco,145.2839744,134.796254,1794.72079
2023,111.5527039,4238.418761,80,26/08/2023,50,30,2,templado,170.3155633,112.0949756,1893.884739
2023,35.5735646,627.4411265,70,20/09/2023,,20,1,húmedo,210.9053143,88.64002102,1903.696078
2023,32.13063703,,90,26/08/2023,30,15,1,tropical,266.3260123,95.75480733,1921.842847
2023,291.2591425,4032.149018,70,06/06/2023,30,30,2,seco,152.7569309,106.0672481,2082.916918
2023,286.2834825,2310.72972,90,10/08/2023,20,15,2,tropical,103.461341,229.6370906,1878.579473
2023,109.3482959,3351.122873,90,15/06/2023,40,30,1,húmedo,197.5795696,209.4410099,1591.595359
2023,40.51389229,3870.41134,90,10/09/2023,20,15,3,templado,137.7488647,151.0369745,1560.135288
2023,84.88776632,2272.432392,100,03/06/2023,40,20,3,seco,136.6454812,136.3838614,2081.283526
2023,136.3149335,4571.543553,70,04/06/2023,20,15,3,húmedo,165.3592259,249.2000352,1545.887878
2023,146.9949184,1313.196307,100,19/08/2023,30,20,2,húmedo,172.0485507,259.5475347,1792.564131
2023,35.31622919,3295.918282,100,18/06/2023,50,30,2,húmedo,157.1547927,149.7937936,1926.00951
2023,237.2816426,4368.264225,90,17/06/2023,40,30,3,tropical,220.2170376,170.8999762,1717.959867
2023,33.34554593,4261.946286,100,30/08/2023,20,20,2,templado,272.7484114,202.9592772,1690.245466
2023,295.7593035,3556.764092,90,14/07/2023,40,15,2,seco,286.9564474,210.5984739,2075.797181
2023,161.7926811,1531.666614,80,26/09/2023,40,15,2,tropical,110.4775249,249.61254,1637.997211
2023,160.5677536,4064.780072,70,27/08/2023,50,15,2,templado,112.3886532,115.0518878,1649.913483
2023,251.8726222,1221.513257,80,23/08/2023,40,15,3,tropical,165.8505837,56.92301708,1705.578613
2023,166.088549,4829.457841,90,02/09/2023,20,20,2,seco,122.3853476,158.39511,2063.9992
2023,172.4108445,2293.929315,70,27/07/2023,,15,3,seco,172.3768661,213.8562455,2044.015308
2023,69.69867983,3883.841427,100,08/08/2023,30,30,3,húmedo,256.3879384,114.3640873,1886.266779
2023,205.2903462,4332.395041,90,30/06/2023,40,20,3,húmedo,107.2967581,80.74098201,1958.541971
2023,208.0479122,3495.989198,90,19/07/2023,20,30,2,tropical,269.8271353,215.4080305,1760.523644
2023,196.3811976,1200.434727,70,23/07/2023,40,30,2,tropical,149.8802039,55.05372979,1734.157758
2023,119.291047,578.8441528,70,16/06/2023,50,30,3,templado,292.2904345,63.22652407,2060.318276
2023,103.6435805,4987.927405,70,06/08/2023,50,15,3,seco,278.7610076,216.0340154,1647.917499
2023,,4190.06261,70,02/06/2023,50,20,2,húmedo,212.5687461,127.7105066,1529.561273
2023,172.0686789,529.6522389,100,29/06/2023,20,30,1,templado,138.0126257,263.2557519,1772.223816
2023,30.96617426,4156.80784,70,14/09/2023,30,30,3,templado,294.2699771,226.6045038,1529.590216
2023,124.7870974,3089.300735,90,30/08/2023,30,30,2,tropical,137.8047546,87.67697596,2025.029365
2023,167.7060033,864.1213895,70,13/07/2023,40,20,3,seco,178.8409694,169.6787463,1681.324459
2023,204.8027886,2375.659375,80,16/08/2023,40,30,3,tropical,172.8777226,117.6848022,1546.934273
2023,113.954395,4980.679431,80,28/06/2023,40,30,1,tropical,112.3232833,61.01101444,1804.150317
2023,23.1133339,983.668529,100,11/09/2023,20,20,1,seco,200.924293,283.9635766,1527.303174
2023,197.5623289,4762.934992,100,19/08/2023,50,15,2,húmedo,110.5955424,51.52513715,1876.621271
2023,19.88550224,2392.753479,90,09/08/2023,40,15,2,tropical,118.8830177,178.0581652,1815.76605
2023,220.347903,1094.355792,90,20/07/2023,50,20,1,húmedo,120.789981,87.43908058,1633.559694
2023,12.99752756,3667.082889,80,27/06/2023,40,30,2,húmedo,280.0063491,123.2563424,1920.240536
2023,198.2262858,,70,28/08/2023,40,20,1,,253.2604682,160.2109131,1857.382567
2023,160.0726731,2885.708689,90,18/06/2023,30,30,2,húmedo,141.2405449,123.3374199,1503.064114
2023,56.16379709,3979.659887,100,09/09/2023,50,15,2,tropical,122.356986,85.32345808,1785.646796
2023,46.2614584,,80,02/07/2023,20,30,2,,224.2369946,182.031179,2036.878825
2023,232.6903522,3299.001111,100,24/09/2023,40,30,3,tropical,235.8171401,224.7725342,1969.103711
2023,289.2520147,4463.573351,100,03/09/2023,50,20,3,templado,248.0387891,290.848236,1584.772884
2023,287.0251613,2401.710803,70,11/08/2023,30,15,1,húmedo,239.9296597,243.4674058,1594.356701
2023,26.15401907,,80,08/07/2023,50,30,2,húmedo,163.6407744,122.2321831,1828.661416
2023,108.3513967,4835.451759,80,31/08/2023,40,30,1,húmedo,140.9826485,172.4483417,
2023,150.7068408,3944.559881,70,05/09/2023,30,15,1,seco,126.7592379,105.7904916,1872.506375
2023,5.243676575,2764.418084,100,07/06/2023,20,15,1,seco,140.6906103,61.95137594,2006.099026
2023,0.534649799,4363.991038,70,19/08/2023,30,20,1,tropical,296.0327906,138.619222,1502.875916
2024,41.29628214,854.0704085,90,25/06/2024,20,30,1,tropical,249.9387925,90.28044396,1598.523927
2024,266.4834282,4642.857615,80,06/09/2024,20,30,2,húmedo,212.890045,53.39982356,1955.132446
2024,80.39926489,1360.872678,80,23/06/2024,20,30,1,húmedo,257.0272967,286.0522659,1647.981049
2024,29.73112906,4503.962028,80,02/07/2024,50,30,1,seco,220.6435425,239.3053071,1866.967036
2024,106.191654,3151.755979,100,13/08/2024,50,30,1,tropical,257.2980798,161.1522922,1949.808003
2024,206.1110965,3695.150668,90,16/07/2024,30,15,1,húmedo,217.335135,266.0085772,1841.07036
2024,,1858.454272,100,05/08/2024,30,15,2,seco,147.2846958,219.1870833,1917.690871
2024,192.1180987,4343.523734,90,13/06/2024,20,15,3,tropical,236.4566126,113.2796338,1750.935465
2024,142.7081071,2894.349281,80,27/09/2024,30,30,2,húmedo,216.1187686,187.9602171,1582.518627
2024,271.6373284,941.4854311,70,04/08/2024,40,15,3,seco,268.3916818,277.5927709,1652.880774
2024,68.85599975,1563.946445,100,06/06/2024,40,15,1,seco,199.4645972,132.4844022,1509.261728
2024,102.0857045,3577.074449,100,29/08/2024,50,30,3,seco,101.4245893,133.7584248,1942.427134
2024,195.179632,3081.120893,90,17/08/2024,50,30,3,tropical,282.9132281,94.83026487,1689.62393
2024,67.49822749,1894.507072,90,23/07/2024,50,20,3,seco,231.9876964,198.8918704,1770.197826
2024,41.52305063,2682.887031,80,25/08/2024,30,15,1,tropical,190.8253908,93.44172583,1796.842088
2024,178.0148215,4885.457324,90,02/07/2024,50,20,1,templado,298.0215049,92.21882197,1919.41171
2024,22.41963448,3011.947129,70,20/08/2024,50,15,3,tropical,152.8653506,263.4761271,1842.914102
2024,191.5333023,680.7472172,100,07/08/2024,20,20,1,tropical,241.9540959,227.5261511,2020.89539
2024,46.02357419,2869.096074,80,24/08/2024,20,30,1,seco,205.7729073,184.7907382,1843.149969
2024,283.7959296,4068.86022,80,04/09/2024,30,30,2,húmedo,121.8231803,210.8826464,2089.543423
2024,195.527762,3800.324334,100,10/09/2024,50,30,2,húmedo,118.2594971,235.9338026,1840.634897
2024,246.8309488,3591.199999,80,22/06/2024,30,30,1,tropical,171.402392,131.4431704,1505.508363
2024,71.41410663,2544.466837,90,26/06/2024,20,30,2,tropical,193.280636,72.03310067,1956.108766
2024,37.74249174,3675.154105,70,05/09/2024,40,20,3,tropical,289.1952271,293.8529905,1554.125595
2024,33.18653723,2135.812778,100,02/09/2024,20,20,2,tropical,183.0194485,207.4557271,1977.767153
2024,251.5504229,1954.782274,80,07/07/2024,40,30,2,seco,140.980038,119.1137987,1749.242105
2024,90.96865634,1421.826507,100,07/09/2024,20,15,2,húmedo,221.608111,130.2393892,1875.185591
2024,225.6542273,3849.34283,70,12/08/2024,40,30,3,húmedo,107.0283988,248.0419873,1957.327637
2024,131.2421361,2637.838541,70,27/06/2024,50,15,1,seco,269.4359794,236.9998024,2099.191623
2024,219.885902,2158.303157,100,15/08/2024,40,15,1,húmedo,122.0151395,148.8299487,1849.687731
2024,,2638.006905,90,16/06/2024,30,15,3,húmedo,179.8750273,229.6495119,1770.859182
2024,159.1626117,2334.652113,70,12/07/2024,30,20,3,húmedo,292.4211373,250.21663,1973.509971
2024,213.303767,956.7374455,80,19/06/2024,20,20,2,seco,115.3947707,83.99237551,2059.155467
2024,182.0926878,3617.435506,70,06/06/2024,40,30,2,húmedo,191.4687978,168.8340869,1782.009478
2024,266.3851771,1841.544394,80,09/08/2024,40,15,3,tropical,200.6332054,63.60831353,1656.631437
2024,228.5612804,1642.109283,80,05/07/2024,50,15,2,tropical,143.1929839,107.2786079,2030.912024
2024,74.48741635,3035.193985,90,02/07/2024,40,15,3,húmedo,230.9044695,210.9718417,1687.450794
2024,194.4736254,1004.143549,70,09/07/2024,40,15,2,templado,279.0285627,75.48888698,1746.105037
2024,55.61957761,3655.841125,70,10/09/2024,30,15,3,tropical,222.7671562,229.1357495,2036.174377
2024,,2342.055401,70,25/06/2024,50,15,2,tropical,246.7270757,275.7933976,1957.678404
2024,219.5987828,1984.336449,80,07/09/2024,40,30,2,húmedo,279.1119613,178.1876235,1538.431642
2024,271.244616,4367.18454,70,13/08/2024,50,20,1,tropical,146.4469509,107.9478924,2019.760424
2024,293.2023661,3031.55023,90,08/08/2024,50,30,1,tropical,269.3496439,68.74843704,1681.137599
2024,117.3303127,1153.12725,100,01/07/2024,40,15,2,templado,187.8015621,235.0502871,1822.39557
2024,215.6488709,1391.522718,80,13/06/2024,40,20,3,seco,285.8831791,66.85993008,1502.942927
2024,202.1445156,4764.507269,100,03/09/2024,50,30,1,seco,137.5495365,263.6448647,1676.342687
2024,240.2645252,4347.20103,90,20/07/2024,20,15,1,húmedo,294.645067,106.3011315,1740.707812
2024,94.9777094,4254.137765,90,30/06/2024,20,30,1,templado,152.4511668,291.9291919,2065.882061
2024,290.1799022,4167.401456,80,08/08/2024,,20,1,seco,240.7667878,118.2036955,1695.486812
2024,158.5854725,,80,19/09/2024,40,15,1,húmedo,101.1989595,195.9512611,1720.038528
2024,160.5147898,2909.013318,100,26/06/2024,20,15,3,tropical,251.2944639,185.9757983,2087.234606
2024,209.3790792,4428.444423,80,21/09/2024,20,20,1,seco,149.2424932,122.9116169,1618.090642
2024,158.4251776,1657.627861,90,05/08/2024,40,20,1,húmedo,269.1758775,184.0753917,
2024,133.7557294,3680.269311,100,17/07/2024,20,20,1,húmedo,260.5100474,157.2336383,1838.184263
2024,236.3993447,,70,07/07/2024,50,30,2,,237.6128417,74.89730602,1669.49688
2024,105.9350869,4119.139256,70,20/09/2024,20,30,2,húmedo,211.1179723,105.7467862,1651.729502
2024,8.945409692,2980.18524,80,19/08/2024,50,15,3,,106.854519,109.942773,
2024,118.7384158,2477.22167,100,07/06/2024,40,30,3,tropical,295.1015839,253.0932774,1698.406669
2024,253.70176,1749.428879,70,29/07/2024,30,20,2,húmedo,132.6748345,242.44411,1588.019299
2024,165.7399349,607.4372553,90,02/07/2024,30,20,2,tropical,133.9410518,247.9645023,1768.595236
2024,141.8388867,3017.675872,100,26/09/2024,40,15,3,templado,172.3415157,164.2735196,1809.918691
2024,290.4604394,1301.081101,90,23/07/2024,40,15,2,tropical,282.6833804,217.9231385,1601.20584
2024,63.29925447,1687.816052,90,24/09/2024,40,15,2,tropical,255.5230978,234.5951029,1510.692165
2024,187.3920219,3601.102592,70,06/07/2024,50,15,3,húmedo,146.8746737,286.2159694,1628.669416
2024,292.4727833,3744.361102,70,16/08/2024,20,30,2,templado,160.2843112,142.669783,2049.719264
2024,6.894190322,,100,09/09/2024,40,30,2,seco,142.3025188,121.2444824,2023.960855
2024,11.73808759,2401.205963,70,29/07/2024,40,30,2,seco,163.0944869,151.6336557,1991.591318
2024,272.6137345,3122.946235,80,20/09/2024,30,20,3,seco,296.2845375,278.5747739,1693.285906
2024,288.7704795,513.75698,90,11/09/2024,20,20,2,húmedo,194.8419819,198.3389075,1743.670321
2024,180.4145216,3189.962853,80,28/06/2024,50,30,3,,242.5211986,157.4402137,1802.728622
2024,149.869424,2267.760834,100,19/07/2024,50,20,3,tropical,257.6819494,159.2334827,1979.221496
2024,242.2051138,,100,03/06/2024,50,15,2,húmedo,270.8701342,144.3034679,1795.593607
2024,29.55377898,1479.812675,70,17/07/2024,40,15,3,tropical,163.5719614,231.3302091,1703.543425
2024,,2984.201962,80,05/06/2024,30,30,2,tropical,146.220457,114.070524,1559.966722
2024,129.1062856,2859.072734,100,08/06/2024,20,30,2,templado,214.8920269,216.6325108,1562.446745
2024,299.9747798,2024.653809,90,23/07/2024,30,15,2,seco,132.7987986,86.52691175,1565.041795
2024,153.2239499,1640.946588,80,15/07/2024,40,30,2,tropical,124.4576769,220.1070485,1619.516413
2024,163.0300897,,70,26/07/2024,30,30,2,templado,285.7869868,136.5549352,1753.157145
2024,141.4895716,3485.097203,90,17/07/2024,50,20,2,seco,143.369347,283.0240243,1809.171555
2024,243.335662,3363.919859,100,22/08/2024,20,20,3,seco,240.4588604,229.9355815,1961.402224
2024,200.4547891,3130.186805,100,23/09/2024,20,20,2,tropical,206.229186,225.4675089,2095.643624
2024,165.9686381,3805.551296,100,19/09/2024,20,15,2,seco,212.6155878,202.7869946,2081.057332
2024,72.11096072,2897.968892,70,19/08/2024,50,20,2,tropical,131.399671,241.9581303,1509.672895
2024,191.3470676,3544.662885,80,25/06/2024,50,20,3,húmedo,178.026644,81.31402745,1887.7696
2024,14.39778644,897.487233,80,13/09/2024,50,30,1,seco,183.6735484,283.7413655,2036.684358
2024,7.436595811,3460.569238,90,30/07/2024,,30,1,tropical,145.8316542,220.1919424,1722.47841
2024,203.5500506,1304.360962,80,14/08/2024,20,30,1,tropical,207.0641538,275.9348519,1893.725139
2024,114.7391138,1269.28111,70,15/08/2024,50,15,1,templado,283.9909416,140.4260005,1736.312917
2024,3.382918982,3745.377996,100,01/08/2024,30,20,2,tropical,259.9486518,270.9554331,1927.170357
2024,154.5749808,2090.268038,70,07/09/2024,30,15,3,tropical,226.4745602,93.53936829,2017.987657
2024,234.3195663,2648.583049,100,16/08/2024,50,15,2,seco,160.9256188,76.26234113,1850.66635
2024,12.89581458,865.5501766,70,16/07/2024,20,30,1,húmedo,294.9623747,83.21799383,2034.912418
2024,249.6615269,2927.329611,90,27/06/2024,40,20,3,templado,211.7385058,71.61811075,1619.918064
2024,129.0111909,4035.82871,70,23/06/2024,40,15,1,húmedo,228.5904423,210.7252078,1991.895328
2024,79.35203653,4909.965497,80,26/09/2024,50,20,2,húmedo,138.852848,224.6081984,
2024,82.17234758,2531.680469,90,29/08/2024,50,15,1,húmedo,248.5987767,148.1318437,1925.639382
2024,134.9052432,3302.151539,80,31/07/2024,40,15,3,húmedo,201.9758053,151.1579848,2009.862028
2024,273.3999061,963.4979669,70,17/08/2024,20,20,3,templado,275.99549,271.976643,1864.245703
2024,137.8859416,4139.75849,100,09/09/2024,50,15,3,húmedo,240.8866264,242.8011417,1905.760052
2024,271.4450792,629.9282432,100,08/07/2024,40,20,2,tropical,260.7452403,165.4752511,1739.888422
2024,188.6096555,4270.675044,90,13/08/2024,50,30,1,,272.3247269,79.80752926,1602.68909
2024,265.8782622,,90,01/08/2024,20,20,3,templado,155.7046293,96.63043716,1985.368784
2024,99.66849792,2445.72803,80,15/06/2024,40,20,1,húmedo,266.2366372,91.27227716,2066.009171
2024,159.6281708,,90,29/08/2024,20,30,2,seco,242.5459447,139.6783818,1837.524025
2024,292.6959486,719.2725984,80,10/07/2024,40,15,3,húmedo,241.1013123,224.9595133,1912.522737
2024,195.3014372,3934.234906,100,27/07/2024,20,15,1,tropical,281.7682384,144.9611873,2001.631042
2024,101.0130587,732.8041797,90,23/08/2024,40,20,1,tropical,118.9019381,131.7025322,1609.601028
2024,93.29915615,2255.049135,80,12/06/2024,50,30,1,tropical,290.8869105,82.14683757,1882.289382
2024,84.16655393,2384.666573,70,20/07/2024,50,20,1,húmedo,148.2192263,107.2643621,2049.169921
2024,,1894.306927,70,18/08/2024,50,20,1,húmedo,224.2750492,105.1815014,2007.659825
2024,74.69800637,4867.489586,80,07/08/2024,50,20,3,tropical,160.2625952,74.54562769,1768.652994
2024,177.0935522,4333.405356,100,27/08/2024,50,15,1,tropical,173.1486292,190.4402981,1968.33038
2024,91.4698551,4692.804483,70,31/07/2024,30,30,1,tropical,180.0613451,86.11260378,1902.646747
2024,119.3667608,3396.844522,70,17/08/2024,50,20,1,templado,246.5898219,236.3906156,1618.315171
2024,164.9910939,2925.047132,70,25/06/2024,40,15,1,tropical,260.061473,212.2627521,1643.812698
2024,279.2006886,1967.124865,90,28/07/2024,50,15,2,húmedo,265.3803381,140.8559633,2097.234058
2024,84.95743837,1086.636573,70,04/07/2024,50,20,2,tropical,187.6851687,109.7034587,2077.603006
2024,206.1346408,921.9269732,100,22/06/2024,50,15,2,tropical,172.1340416,210.6824769,2046.289688
2024,278.6267751,696.0545612,100,20/07/2024,20,20,2,templado,114.6006232,194.2631792,1797.664219
2024,291.5431098,3850.15871,70,18/09/2024,30,15,1,seco,151.2394386,133.019968,
2024,85.53102756,4718.042026,100,09/06/2024,40,20,1,húmedo,262.620244,131.8989456,2018.953149
2024,260.3754957,3710.650019,100,31/07/2024,20,30,3,húmedo,134.7560066,287.9709509,1786.429456
2024,121.1566491,1166.318499,90,03/08/2024,30,15,1,templado,127.0801893,194.0405572,1609.762601
2024,,4495.986279,80,07/07/2024,20,15,1,húmedo,127.1833371,165.6889205,1769.00692
2024,293.0106789,4539.290504,80,14/09/2024,30,30,3,templado,210.8133696,212.1074285,1660.341054
2024,10.61565745,2026.903004,100,17/08/2024,50,30,3,húmedo,132.8908678,185.192342,1720.992825
2024,280.5363876,2777.145567,90,14/08/2024,40,20,1,tropical,186.4680773,136.3512704,2045.727879
2024,198.3709514,995.7445046,100,19/07/2024,30,20,2,húmedo,195.1148747,271.9514873,1737.51719
2024,242.117531,4565.480993,70,25/08/2024,40,30,1,húmedo,142.8104193,125.148342,1696.738732
2024,53.63515569,3068.694801,70,03/09/2024,50,30,1,templado,140.652979,282.8103624,1964.411499
2024,240.6886592,3441.210236,90,23/09/2024,50,30,3,húmedo,225.8323522,191.8953212,2054.528142
2024,271.96094,4943.781157,80,19/08/2024,40,30,3,seco,286.2661202,194.7745395,1858.737275
2024,58.0108461,1913.103651,90,09/07/2024,20,15,2,seco,295.0299964,115.0386167,1539.482297
2024,168.0948123,,80,13/07/2024,20,15,2,húmedo,207.7375394,191.8577524,1619.916928
2024,123.2609695,1576.076004,90,18/06/2024,40,15,1,húmedo,135.0576747,211.7359809,1649.116794
2024,282.1514716,1933.822149,70,10/06/2024,40,15,3,húmedo,261.8437801,80.87905638,1734.016743
2024,79.60962571,1164.073014,70,02/09/2024,20,30,1,seco,233.2829012,119.7225558,1840.7042
2024,20.36541035,2999.520597,100,09/09/2024,40,30,1,tropical,298.4083384,105.4369787,1917.306504
2024,129.5158035,2872.083564,90,11/06/2024,30,30,2,húmedo,293.4807256,206.2670034,1920.53799
2024,150.6523264,4355.811671,70,06/07/2024,30,20,1,húmedo,208.4442221,265.5187246,1593.454703
2024,64.98549015,746.6085157,100,09/09/2024,50,20,2,seco,126.3385465,99.00404656,1902.616003
2024,111.0191758,,100,27/07/2024,50,20,1,tropical,245.8851931,94.35579918,1818.447902
2024,109.7845964,1348.552321,90,17/06/2024,30,20,1,húmedo,243.7060255,250.3787566,1678.692526
2024,73.74719387,4626.130918,80,20/06/2024,50,15,3,seco,178.0925707,84.55220936,1840.728147
2024,195.0661796,2833.124391,80,20/09/2024,20,15,3,húmedo,254.3706587,171.6262895,1893.902916
2024,69.11778324,4355.711752,70,06/06/2024,20,20,1,templado,189.4158382,178.9348374,2062.404445
2024,26.35580715,2982.940095,100,25/07/2024,20,30,2,seco,128.7360341,148.2345599,2084.978938
2024,30.71530664,3365.061118,80,27/07/2024,20,15,2,húmedo,118.5912866,87.33487837,1901.330976
2024,94.25904298,3389.187428,100,17/08/2024,40,15,3,húmedo,181.2807659,233.7567608,1692.070011
2024,54.65954388,2382.025934,90,29/06/2024,30,20,3,húmedo,233.9556197,276.0424674,1852.071525
2024,5.288761556,2397.610749,90,21/08/2024,50,30,2,húmedo,289.331802,132.4631184,1848.795393
2024,237.6524572,2275.253237,70,13/06/2024,40,30,3,seco,253.10075,144.7566537,1840.63057
2024,204.1919151,2251.760697,80,24/07/2024,20,15,1,seco,251.5007206,112.5299231,1519.505723
2024,210.239565,2698.504756,90,14/07/2024,20,20,1,húmedo,299.6687797,181.558951,1963.933465
2024,121.8072843,1109.146943,80,05/07/2024,40,15,2,húmedo,278.698416,223.96786,1598.92666
2024,117.811756,3811.469304,70,13/09/2024,40,15,2,húmedo,134.4674188,75.36153531,1685.856714
2024,273.2548045,,100,22/09/2024,20,20,3,húmedo,269.0442701,104.1262572,2065.852827
2024,220.7916815,1996.666503,70,24/09/2024,20,20,2,seco,190.6752857,102.8598698,1767.397558
2024,36.03384083,2519.304608,70,13/08/2024,30,20,1,seco,174.3729229,73.1458378,2062.292272
2024,251.3074649,,70,04/06/2024,50,20,2,tropical,223.8467929,97.52454586,1560.472019
2024,138.958638,4472.984666,100,18/07/2024,30,15,3,húmedo,180.5336674,116.442907,1838.414281
2024,235.97756,3804.78204,70,28/08/2024,20,20,2,seco,185.3842632,65.51772442,1971.9484
2024,49.79477155,4438.306615,100,06/08/2024,30,15,1,seco,219.3690583,264.0971361,1946.807998
2024,99.45243322,1398.088928,70,30/08/2024,50,15,3,húmedo,157.3099608,201.5736121,1963.422736
2024,228.7726029,4184.856836,90,05/09/2024,30,30,2,tropical,288.3131125,276.8407109,1612.910939
2024,211.6937309,3525.651063,100,20/09/2024,30,15,1,tropical,259.9367478,107.6087001,2078.8014
2024,279.4655039,4348.118757,100,03/08/2024,50,15,3,tropical,147.5948114,222.6879137,1605.162403
2024,110.0377786,4236.873944,90,04/07/2024,40,15,2,seco,265.4234466,84.21914656,1982.773873
2024,41.1991185,1808.901994,70,12/07/2024,50,15,2,seco,226.6536869,199.9732163,2089.290763
2024,267.2964799,2800.251277,70,02/09/2024,20,20,3,seco,162.7067348,155.5980707,1576.773072
2024,72.97315063,654.3937489,100,01/08/2024,30,15,2,seco,297.0974397,134.9066406,1605.97126
2024,27.49592417,1870.224697,70,22/08/2024,50,15,3,seco,291.873986,72.20280078,1905.69041
2024,62.86626429,4500.958394,90,19/06/2024,20,30,1,tropical,226.8861696,251.1084193,1894.048988
2024,16.46390894,3195.14565,80,12/09/2024,50,30,1,templado,276.8257734,236.6925888,2038.7652
2024,194.5909674,4101.812337,100,13/06/2024,40,20,3,tropical,155.8231524,128.7168535,1691.503197
2024,58.33135036,1519.067076,80,15/06/2024,20,15,2,húmedo,155.5167534,213.1535298,1524.260234
2024,267.8885849,4872.661954,100,31/08/2024,40,20,1,tropical,266.0308478,251.4200768,1979.370965
2024,157.7181238,955.5092509,100,30/07/2024,50,30,1,seco,269.3589091,248.5679349,1958.79814
2024,128.8901531,4484.92485,100,27/06/2024,40,20,3,templado,211.6071898,274.9330998,1582.438019
2024,224.8101208,4077.439558,80,18/07/2024,40,30,1,tropical,242.5291372,147.5481292,1583.411529
2024,76.95193326,2424.971194,70,25/08/2024,30,30,2,húmedo,124.0153313,269.2620104,1827.136167
2024,,3285.137203,100,01/06/2024,40,15,2,templado,134.8855014,284.3609567,1933.396486
2024,108.4962469,4513.813978,70,08/06/2024,50,20,1,templado,138.5018001,264.4437235,
2024,96.63175453,2638.891617,100,10/08/2024,30,15,2,tropical,236.6793133,278.9173192,1785.242728
2024,204.6857022,1467.57914,70,06/06/2024,50,30,2,húmedo,207.0871012,221.7093091,1916.282137
2024,88.52470101,550.5355851,90,24/09/2024,40,30,3,tropical,156.5205996,100.4859998,1759.679124
2024,76.46372707,1772.895018,70,22/09/2024,50,15,1,tropical,256.2615275,54.12577063,1615.501333
2024,73.73820986,,70,09/09/2024,50,20,3,húmedo,220.7342162,67.9119945,1515.437961
2024,117.5343574,827.9772796,100,25/06/2024,50,15,3,húmedo,151.8068807,117.9858816,1748.730715
2024,62.27511826,566.5476529,90,03/09/2024,40,30,2,húmedo,211.5076695,262.6923068,1594.270688
2024,53.22005626,1696.800895,90,02/09/2024,30,20,1,húmedo,192.9697661,191.0242172,1897.353752
2024,204.939025,2816.428491,80,30/08/2024,20,20,1,seco,291.7092197,225.3735992,1895.431596
2024,255.4560778,2132.18558,90,25/06/2024,20,15,2,seco,262.2193918,228.2313473,1521.530183
2024,282.0777143,1870.146475,100,04/06/2024,30,30,2,tropical,248.3897805,169.7296147,1973.172144
2024,183.6323477,562.8890664,100,28/08/2024,20,20,2,tropical,142.1022575,74.01133703,1890.519479
2024,297.244456,4957.234872,80,24/07/2024,30,20,2,húmedo,256.7069806,87.22159877,2025.077881
2024,288.6282875,1509.856809,80,25/09/2024,20,15,1,tropical,188.2864619,137.8962354,1947.017609
2024,0.5223894,4125.498263,70,30/06/2024,40,15,3,tropical,112.5522089,278.5866103,1655.746841
2024,31.72808042,2779.206681,100,06/07/2024,50,15,1,húmedo,254.7702917,187.8413427,2002.35951
2024,206.3405141,1137.087801,90,19/08/2024,20,30,3,húmedo,185.6464265,127.1110348,1740.53047
2024,139.8806057,4536.166736,100,06/09/2024,50,20,2,tropical,299.8901064,197.1597933,1576.377005
2024,62.08680391,2815.109811,90,14/07/2024,40,15,2,húmedo,248.8124032,246.8121834,1743.518861
2024,266.4044963,2391.105749,100,30/08/2024,40,30,2,tropical,230.8647545,145.4343976,1929.150918
2024,267.5159634,3480.456496,80,20/08/2024,40,15,2,tropical,200.882239,214.041695,1557.386069
2024,125.5911451,1368.261731,80,04/09/2024,30,30,2,húmedo,233.2313577,265.1507146,1843.844784
2024,0.887563342,4814.351066,70,17/09/2024,30,15,3,húmedo,159.2782268,250.9176809,2010.635563
2024,280.9632397,3704.553867,70,21/06/2024,50,15,1,seco,197.8018395,59.01366851,1554.68256
2024,32.35496036,4853.178576,80,10/09/2024,40,15,1,tropical,217.2586299,165.6023449,1570.666583
2024,236.9598525,2040.334774,70,21/09/2024,20,15,1,seco,269.7333391,128.7912107,1603.281857
2024,247.9329776,2697.768681,70,16/07/2024,,20,1,tropical,239.7153344,233.1753058,1829.569911
2024,179.2436806,2129.50416,90,24/08/2024,30,20,3,húmedo,281.0319577,152.9440668,1705.757587
2024,117.6541162,4226.591801,80,19/09/2024,40,20,1,húmedo,180.533782,250.275202,1735.196686
2024,202.357408,3423.752139,70,14/07/2024,40,20,1,húmedo,193.5260167,289.8114708,2043.113991
2024,110.4749728,2632.500213,90,07/06/2024,20,30,3,tropical,103.6124139,278.3513188,1882.434062
2024,277.0382235,4676.267378,100,20/09/2024,50,20,2,seco,296.3099762,55.38956522,1632.341725
